org_id,name
o3973,Guangzhou College of Commerce
o3974,Guangzhou College of Technology and Business
o3975,Guangzhou Hospital of Integrated Traditional Chinese and Western Medicine
o3976,Guangzhou Institute of Science and Technology
o3977,Guangzhou Key Laboratory
o3978,Guangzhou Medical University
o3979,Guangzhou Municipal Key Laboratory
o3980,Guangzhou National Laboratory
o3981,Guangzhou No. 6 Middle School
o3982,Guangzhou Supercomputing Center
o3983,Guangzhou University
o3984,Guangzhou University of Audio and Video
o3985,Guangzhou University of Chinese Medicine
o3986,Guangzhou Xinhua University
o3987,Guangzhou Xuanyuan Research Institute Co. Ltd.
o3988,Guangzhou Xuanyuan Research Institute Company Ltd.
o3989,Guangzhou Yunqu Information Technology Company Ltd.
o3990,Guelma University
o3991,Guglielmo Marconi University
o3992,Guilin University of Electronic Technology
o3993,Guizhou Engineering Laboratory
o3994,Guizhou Normal University
o3995,Guizhou Provincial Key Laboratory
o3996,Guizhou University
o3997,Guizhou University of Finance and Economics
o3998,GumGum
o3999,Gunadarma University
o4000,Gunma University
o4001,Gunosy Inc.
o4002,Guo Qiang Institute
o4003,Guochuang Cloud Technology Ltd.
o4004,Gureiker
o4005,Guru Gobind Singh Indraprastha University
o4006,Guru Nanak Dev University
o4007,Gustave Eiffel University
o4008,Gustave Roussy
o4009,Gustavus Adolphus College
o4010,Guten Educacao e Tecnologia Ltda.
o4011,Guy's and St Thomas' NHS Foundation Trust
o4012,Gwangju Institute of Science and Technology
o4013,Gyan AI Research
o4014,Gyan Inc
o4015,Gyeongin National University of Education
o4016,Gyeongsang National University
o4017,Gymnázium Jana Keplera
o4018,Gyrfalcon Technology Inc.
o4019,H Partners
o4020,H. IAAC
o4021,H2O.ai Inc.
o4022,HARTING India Private Limited
o4023,HCL Technologies Ltd.
o4024,HCMC Open University
o4025,HEC Montreal
o4026,HEC Montréal
o4027,HEC Paris
o4028,HES-SO
o4029,HES-SO Valais-Wallis
o4030,HGV GmbH
o4031,HITEC Hamburg e.V.
o4032,HITS gGmbH
o4033,HITZ Center
o4034,HITZ Centre
o4035,HKBK College of Engineering
o4036,HPC AI Tech
o4037,HPC AI Technology Inc.
o4038,HPC Systems Inc.
o4039,HSBC
o4040,HSBC Holdings plc
o4041,HTW Saar
o4042,HU University of Applied Sciences Utrecht
o4043,HUTECH University
o4044,HUYA Inc.
o4045,Haaga-Helia University of Applied Sciences
o4046,Habana Labs
o4047,Habitech Inc.
o4048,Hacettepe University
o4049,Hadassah Medical Organization
o4050,Hafencity University Hamburg
o4051,Hahn-Schickard
o4052,Haier Group
o4053,Haifa University
o4054,Haihua Institute
o4055,Hail University
o4056,Haileybury Rendall School
o4057,Hainan Academy of Sciences
o4058,Hainan Normal University
o4059,Hainan Province Fang Binxing Academician Workstation
o4060,Hainan University
o4061,Haize Labs
o4062,Hajee Mohammad Danesh Science and Technology University
o4063,Hakuhodo Technologies Inc.
o4064,Haldia Institute of Technology
o4065,Haliç University
o4066,Halmstad University
o4067,Haltia Inc.
o4068,Halıcıoğlu Data Science Institute
o4069,Hamad Bin Khalifa University (HBKU)
o4070,Hamadan University of Medical Sciences
o4071,Hamburg University of Applied Sciences
o4072,Hamburg University of Technology
o4073,Hamburger Informatik Technologie Center e.V. (HITeC)
o4074,Hamdard Bin Rashid Al Maktoum University
o4075,Hamilton Health Sciences
o4076,Hamilton High School
o4077,Hamline University
o4078,Hampshire College
o4079,Han HiThink RoyalFlush Information Network Co. Ltd.
o4080,Hana Technology Institute
o4081,Hanbat National University
o4082,Handong Global University
o4083,Hang Seng Management College
o4084,Hangzhou City University
o4085,Hangzhou Dianzi University
o4086,Hangzhou High-Tech Zone
o4087,Hangzhou Innovation Center
o4088,Hangzhou Innovation Institute
o4089,Hangzhou Institute for Advanced Study
o4090,Hangzhou Normal University
o4091,Hangzhou Polytechnic
o4092,Hangzhou Seventh People's Hospital
o4093,Hangzhou Technology Co. Ltd.
o4094,Hangzhou Vicrobx Biotech Co. Ltd.
o4095,Hangzhou Yizhi Intelligent Technology Co. Ltd.
o4096,Hangzhou Zhongao Technology Company Limited
o4097,Hanken School of Economics
o4098,Hankuk University of Foreign Studies
o4099,Hannover Medical School
o4100,Hanoi Law University
o4101,Hanoi Medical University
o4102,Hanoi Open University
o4103,Hanoi University of Mining and Geology
o4104,Hanoi University of Public Health
o4105,Hanoi University of Science
o4106,Hans Bredow Institute
o4107,Hanshin University
o4108,Hanyang University
o4109,"Haomo Technology Co., Ltd."
o4110,Haptik Inc
o4111,Haptik Infotech Pvt Ltd
o4112,Haramaya University
o4113,Harbin Engineering University
o4114,Harbin Institute of Quality and Technology
o4115,Harbin Institute of Technology
o4116,Harbin Medical University
o4117,Harbin Normal University
o4118,Harbin University
o4119,Harbin University of Science and Technology
o4120,Harcourt Butler Technological Institute
o4121,Harmony Intelligence
o4122,Harmony.AI
o4123,Harokopio University
o4124,Harran University
o4125,Harrisburg University of Science and Technology
o4126,Harrison AI
o4127,Harrison.ai
o4128,Harshangi Enkrypt AI
o4129,Harvard Medical School
o4130,Harvard University
o4131,Harvard-Smithsonian Center for Astrophysics
o4132,Harvey Mudd College
o4133,Harz University of Applied Sciences
o4134,Hashemite University
o4135,Haskins Laboratories
o4136,Hassan I University
o4137,Hassan II University
o4138,Hasso Plattner Institute
o4139,Hasso Plattner Institute / University of Potsdam
o4140,Hasso Plattner Institute at the University of Potsdam
o4141,Hasso Plattner Institute for Digital Engineering
o4142,"Hasso Plattner Institute, University of Potsdam"
o4143,Haus der Geschichte der Bundesrepublik Deutschland Foundation
o4144,Haute Ecole d'Ingenierie et de Gestion du Canton de Vaud
o4145,Haute Ecole d'Ingenieurs et de Gestion du Canton de Vaud (HEIG-VD)
o4146,Haute Ecole d'Ingénierie et de Gestion du Canton de Vaud
o4147,Haute Ecole d'Ingénieurs et de Gestion du Canton de Vaud
o4148,Haverford College
o4149,Hawassa University
o4150,Haylien Ltd.
o4151,Hazrat-e Masoumeh University
o4152,Hazy Research
o4153,HeHealth Inc.
o4154,Health Counselling Support
o4155,Health Data Research UK
o4156,Health Information Science and Systems
o4157,Health Research Consultant
o4158,Health Research Institute Hospital La Fe
o4159,Health and Medical University
o4160,Health at Scale Corporation
o4161,HealthUnity
o4162,Healthcare Technology Innovation Centre
o4163,HealthcareNLP LLC
o4164,Healthy Lifespan Institute
o4165,Healx
o4166,Hearing4All
o4167,Hebei Medical University
o4168,Hebei Normal University
o4169,Hebei University
o4170,Hebei University of Economics and Business
o4171,Hebrew University of Jerusalem
o4172,Hector Research Institute
o4173,Hedgefrog Software LLC
o4174,Hefei Comprehensive National Science Center
o4175,Hefei High Dimensional Data Technology
o4176,Hefei Institutes of Physical Science
o4177,Hefei Normal University
o4178,Hefei University
o4179,Heidelberg Academy of Sciences and Humanities
o4180,Heidelberg Institute for Theoretical Studies
o4181,Heidelberg Institute of Theoretical Studies
o4182,Heidelberg University
o4183,Heidrich Rechtsanwälte
o4184,Heilbronn University
o4185,Heilongjiang University
o4186,Heine Center
o4187,Heineken N.V.
o4188,Heinrich Heine University
o4189,Helen Diller Family Comprehensive Cancer Center
o4190,Helivan Research
o4191,Helixon Research
o4192,Hellenic Air Force Academy
o4193,Hellenic Army Academy
o4194,Hellenic Electricity Distribution Network Operator
o4195,Hellenic Mediterranean University
o4196,Hellenic Open University
o4197,Hellenic Telecommunications Organisation S.A.
o4198,Hello Robot Inc.
o4199,Helmholtz Association
o4200,Helmholtz Association of German Research Centres
o4201,Helmholtz Center
o4202,Helmholtz Center for Information Security
o4203,Helmholtz Munich
o4204,Helmholtz Zentrum Munich
o4205,Helmholtz Zentrum München
o4206,Helmholtz-Zentrum Dresden-Rossendorf
o4207,Helmholtz-Zentrum Geesthacht
o4208,Helmut Schmidt University
o4209,HelpMedoc Inc.
o4210,Helse Fonna
o4211,Helsinki Institute for Information Technology
o4212,Helsinki University
o4213,Helsinki University Hospital
o4214,Helvia AI
o4215,Helwan University
o4216,HemOnc.org
o4217,Henan Institute of Technology
o4218,Henan International Joint Laboratory
o4219,Henan Polytechnic Institute
o4220,Henan Polytechnic University
o4221,Henan Province
o4222,"Henan Runtai Digital Technology Group Co., Ltd."
o4223,Henan University
o4224,Henan University of Chinese Medicine
o4225,Henan University of Technology
o4226,Henri Mondor Hospital
o4227,Henri Mondor Teaching Hospital
o4228,Henry Ford Health
o4229,Hepingli No. 9 Primary School
o4230,Heriot-Watt University
o4231,Heritage High School
o4232,Heritage Institute of Technology
o4233,Herophilus Inc.
o4234,Hertie Institute
o4235,Hertie School
o4236,Hessian Center for AI
o4237,Hessian Center for Artificial Intelligence
o4238,Hessian.AI
o4239,Heuristic World
o4240,Heuritech
o4241,Hewlett Packard
o4242,Hewlett-Packard (HP)
o4243,HexaGlobe
o4244,Hezhou University
o4245,Hidoba Research
o4246,Hidream.ai Inc.
o4247,Higgsfield AI
o4248,High Altitude and Long Range Research Laboratory (HAL3)
o4249,High Energy Accelerator Research Organization (KEK)
o4250,High Performance Computing Center
o4251,High School of Mathematics
o4252,High School of Mathematics Plovdiv
o4253,High Tech Systems Software
o4254,HighMed Consortium
o4255,Higher Colleges of Technology
o4256,Higher Education Press
o4257,Higher Institute for Applied Sciences and Technology
o4258,Higher Institute of Computer Science
o4259,Higher School of Economics
o4260,Higher School of Economics (HSE University)
o4261,Higher School of Economics (HSE)
o4262,Highlight US Inc.
o4263,Hike Messenger
o4264,Hikvision
o4265,Hikvision Inc.
o4266,Hillming Smartech Ltd.
o4267,Hindustan Institute of Technology and Science
o4268,Hint Consultants
o4269,Hippocratic AI
o4270,Hireez
o4271,Hiroshima Prefectural University
o4272,Hiroshima University
o4273,Hishab Singapore Pte. Ltd.
o4274,Hitachi
o4275,Hitachi America Ltd
o4276,Hitachi India Pvt. Ltd.
o4277,"Hithink RoyalFlush Information Network Co., Ltd."
o4278,"Hithink RoyalFlush Information Network Technology Co., Ltd."
o4279,Hithink Royalflush AI
o4280,Hitotsubashi University
o4281,Ho Chi Minh City Open University
o4282,Ho Chi Minh City University of Science
o4283,Ho Chi Minh City University of Technology
o4284,Ho Chi Minh City University of Transport
o4285,Ho Chi Minh University of Science
o4286,Hochschule Ansbach
o4287,Hochschule Bonn-Rhein-Sieg
o4288,Hochschule Hannover
o4289,Hochschule Hof
o4290,Hochschule Mannheim
o4291,Hochschule Niederrhein
o4292,Hochschule Offenburg - University of Applied Sciences
o4293,Hochschule Ruhr West
o4294,Hochschule Weserbergland
o4295,Hochschule der Medien
o4296,Hochschule der Medien Stuttgart
o4297,Hochschule für Technik und Wirtschaft Berlin
o4298,Hochschule für Technik und Wirtschaft Dresden
o4299,Hochschule für angewandte Wissenschaften Hof
o4300,Hodeidah University
o4301,Hof University of Applied Sciences
o4302,Hofstra University
o4303,Hogeschool Rotterdam
o4304,Hohai University
o4305,Hohhot Minzu College
o4306,Hohy Pte Ltd
o4307,Hoi Ping Chamber of Commerce Secondary School
o4308,Hokkaido University
o4309,Holistic AI
o4310,Holland & Hart LLP
o4311,HoloFlow Digital Technology
o4312,Holon Institute of Technology
o4313,Holy Cross College
o4314,Home School
o4315,Home Team Science and Technology Agency
o4316,HomeSite Group Inc
o4317,Homi Bhabha National Institute
o4318,Honda Research Institute
o4319,Honda Research Institute USA
o4320,Honeywell Aerospace
o4321,Honeywell International Inc.
o4322,Honeywell Technology Solutions Pvt. Ltd.
o4323,Hong Kong Applied Science and Technology Research Institute
o4324,Hong Kong Baptist University
o4325,Hong Kong Center for Neurodegenerative Diseases
o4326,Hong Kong Institute for Data Science
o4327,Hong Kong Institute of Science and Innovation
o4328,Hong Kong Institute of Science and Innovation (HKISI)
o4329,Hong Kong Jockey Club
o4330,Hong Kong Metropolitan University
o4331,Hong Kong Monetary Authority
o4332,Hong Kong Polytechnic University
o4333,Hong Kong Shue Yan University
o4334,Hong Kong University
o4335,Hong Kong University of Science and Technology
o4336,Hong Kong University of Science and Technology (Guangzhou)
o4337,Hong Kong University of Science and Technology (HKUST)
o4338,Hongik University
o4339,"Honor Device Co., Ltd."
o4340,"Hooray Data Co., Ltd."
o4341,Hoosh Afzare Rahbare Aryaman Hara Company
o4342,Hoppr
o4343,Horace Mann School
o4344,Horizon Europe
o4345,Horizon Inc
o4346,Horizon Robotics
o4347,Horizon Robotics Inc.
o4348,Hornetsecurity
o4349,Hosei University
o4350,Hoseo University
o4351,Hospital
o4352,Hospital Fundación Jiménez Díaz
o4353,Hospital General Universitario Gregorio Marañón
o4354,Hospital General Universitario de Ciudad Real
o4355,Hospital Israelita Albert Einstein
o4356,Hospital da Luz
o4357,Hospital de Pediatría Prof. Dr. Juan P. Garrahan
o4358,Hospital for Sick Children
o4359,Houmo AI
o4360,Household Robotics
o4361,Houston Methodist
o4362,Houston Regional Gastroenterology Institute
o4363,Houston Tech Solutions
o4364,Howard Community College
o4365,Howard Hughes Medical Institute
o4366,Howard University
o4367,Hownet Technology Inc.
o4368,Hua Mei Hospital
o4369,Huadong Medicine Co. Ltd.
o4370,Huamei Hospital
o4371,Huaqiao University
o4372,Huashan Hospital
o4373,Huawei Cloud Computing Technologies Co. Ltd
o4374,Huawei Co. Ltd
o4375,Huawei Group
o4376,Huawei International Pte Ltd
o4377,Huawei Technologies
o4378,Huawei Technologies Co.
o4379,Huawei Technologies Ltd
o4380,Huawei UK R&D Ltd.
o4381,"Huayun Information and Technology Co., Ltd."
o4382,Huazhong Agricultural University
o4383,Huazhong University of Science and Technology
o4384,Huazhong University of Science and Technology (HUST)
o4385,HubSpot
o4386,"HubSpot, Inc."
o4387,Hubei Engineering Research Center
o4388,Hubei Engineering Technology Research Center of Agricultural Big Data
o4389,Hubei Key Laboratory of Brain-Inspired Intelligent Systems
o4390,Hubei Maternity and Child Health Care Hospital
o4391,Hubei Province Key Laboratory
o4392,Hubei Provincial Hospital of Traditional Chinese Medicine
o4393,Hubei Provincial Key Laboratory of Artificial Intelligence and Smart Learning
o4394,Hubei University
o4395,Hubei University of Chinese Medicine
o4396,Hubert Curien Laboratory
o4397,Hudson Labs
o4398,Hudson River Trading
o4399,Hugging Face
o4400,Hugging Face Inc.
o4401,Hugo
o4402,Hugo.ai
o4403,Huilan Corporation
o4404,Huilan Limited
o4405,Huiyan Technology Tianjin Co. Ltd
o4406,"Huiyan Technology Tianjin Co., Ltd."
o4407,Hulu LLC
o4408,Hum313 Research Group
o4409,Humaconn AI Consulting
o4410,Human Centered Design Engineering
o4411,Human Computer Interaction Institute
o4412,Human Dataware Lab. Co. Ltd.
o4413,Human Language Technologies Research Center
o4414,Human Language Technology Center of Excellence
o4415,Human Language Technology Research Institute
o4416,Human Technopole
o4417,HumanMachine
o4418,Humber College
o4419,Hume AI
o4420,Humelo Inc.
o4421,Hunan Normal University
o4422,Hunan Province
o4423,Hunan Provincial Key Laboratory
o4424,Hunan University
o4425,Hunan University of Science and Technology
o4426,Hunayn Medical School
o4427,Hundsun Technologies Inc.
o4428,Hung Vuong University
o4429,Hung Yen University of Education and Technology
o4430,Hung Yen University of Technology and Education
o4431,Hungarian Academy of Sciences
o4432,Hungarian Academy of Sciences (MTA)
o4433,Hungarian Research Centre for Linguistics
o4434,Hunna Technology
o4435,Hunter College
o4436,Huntsman Cancer Institute
